Date,Price (USD)
2023-12-01 20:40:15+00:00,89
2023-12-01 20:46:18+00:00,105
2023-12-01 20:52:21+00:00,107
2023-12-01 20:58:24+00:00,107
2023-12-01 21:04:27+00:00,107
2023-12-01 21:10:30+00:00,103
2023-12-01 21:16:33+00:00,98
2023-12-01 21:22:36+00:00,99
2023-12-01 21:28:39+00:00,97
2023-12-01 21:34:42+00:00,97
2023-12-01 21:40:45+00:00,79
2023-12-01 21:46:48+00:00,96
2023-12-01 21:52:51+00:00,106
2023-12-01 21:58:54+00:00,98
2023-12-01 22:04:57+00:00,100
2023-12-01 22:11:00+00:00,109
2023-12-01 22:17:03+00:00,111
2023-12-01 22:23:06+00:00,98
2023-12-01 22:29:09+00:00,98
2023-12-01 22:35:12+00:00,101
2023-12-01 22:41:15+00:00,96
2023-12-01 22:47:18+00:00,103
2023-12-01 22:53:21+00:00,111
2023-12-01 22:59:24+00:00,111
2023-12-01 23:05:27+00:00,110
2023-12-01 23:11:30+00:00,104
2023-12-01 23:17:33+00:00,101
2023-12-01 23:23:36+00:00,100
2023-12-01 23:29:39+00:00,107
2023-12-01 23:35:42+00:00,136
2023-12-01 23:41:45+00:00,107
2023-12-01 23:47:48+00:00,96
2023-12-01 23:53:51+00:00,98
2023-12-01 23:59:54+00:00,91
2023-12-02 00:05:57+00:00,91
2023-12-02 00:12:00+00:00,116
2023-12-02 00:18:03+00:00,114
2023-12-02 00:24:06+00:00,108
2023-12-02 00:30:09+00:00,102
2023-12-02 00:36:12+00:00,108
2023-12-02 00:42:15+00:00,94
2023-12-02 00:48:18+00:00,134
2023-12-02 00:54:21+00:00,119
2023-12-02 01:00:24+00:00,119
2023-12-02 01:06:27+00:00,102
2023-12-02 01:12:30+00:00,108
2023-12-02 01:18:33+00:00,117
2023-12-02 01:24:36+00:00,100
2023-12-02 01:30:39+00:00,109
2023-12-02 01:36:42+00:00,105
2023-12-02 01:42:45+00:00,119
2023-12-02 01:48:48+00:00,96
2023-12-02 01:54:51+00:00,96
2023-12-02 02:00:54+00:00,99
2023-12-02 02:06:57+00:00,107
2023-12-02 02:13:00+00:00,101
2023-12-02 02:19:03+00:00,86
2023-12-02 02:25:06+00:00,114
2023-12-02 02:31:09+00:00,109
2023-12-02 02:37:12+00:00,111
2023-12-02 02:43:15+00:00,104
2023-12-02 02:49:18+00:00,110
2023-12-02 02:55:21+00:00,113
2023-12-02 03:01:24+00:00,110
2023-12-02 03:07:27+00:00,110
2023-12-02 03:13:30+00:00,103
2023-12-02 03:19:33+00:00,101
2023-12-02 03:25:36+00:00,89
2023-12-02 03:31:39+00:00,89
2023-12-02 03:37:42+00:00,105
2023-12-02 03:43:45+00:00,114
2023-12-02 03:49:48+00:00,104
2023-12-02 03:55:51+00:00,115
2023-12-02 04:01:54+00:00,115
2023-12-02 04:07:57+00:00,109
2023-12-02 04:14:00+00:00,101
2023-12-02 04:20:03+00:00,98
2023-12-02 04:26:06+00:00,117
2023-12-02 04:32:09+00:00,107
2023-12-02 04:38:12+00:00,110
2023-12-02 04:44:15+00:00,93
2023-12-02 04:50:18+00:00,107
2023-12-02 04:56:21+00:00,117
2023-12-02 05:02:24+00:00,100
2023-12-02 05:08:27+00:00,100
2023-12-02 05:14:30+00:00,100
2023-12-02 05:20:33+00:00,79
2023-12-02 05:26:36+00:00,79
2023-12-02 05:32:39+00:00,102
2023-12-02 05:38:42+00:00,102
2023-12-02 05:44:45+00:00,122
2023-12-02 05:50:48+00:00,134
2023-12-02 05:56:51+00:00,134
2023-12-02 06:02:54+00:00,91
2023-12-02 06:08:57+00:00,91
2023-12-02 06:15:00+00:00,90
2023-12-02 06:21:03+00:00,90
2023-12-02 06:27:06+00:00,95
2023-12-02 06:33:09+00:00,95
2023-12-02 06:39:12+00:00,96
2023-12-02 06:45:15+00:00,96
2023-12-02 06:51:18+00:00,96
2023-12-02 06:57:21+00:00,85
2023-12-02 07:03:24+00:00,94
2023-12-02 07:09:27+00:00,103
2023-12-02 07:15:30+00:00,139
2023-12-02 07:21:33+00:00,98
2023-12-02 07:27:36+00:00,98
2023-12-02 07:33:39+00:00,98
2023-12-02 07:39:42+00:00,98
2023-12-02 07:45:45+00:00,119
2023-12-02 07:51:48+00:00,119
2023-12-02 07:57:51+00:00,119
2023-12-02 08:03:54+00:00,119
2023-12-02 08:09:57+00:00,119
2023-12-02 08:16:00+00:00,85
2023-12-02 08:22:03+00:00,85
2023-12-02 08:28:06+00:00,85
2023-12-02 08:34:09+00:00,94
2023-12-02 08:40:12+00:00,89
2023-12-02 08:46:15+00:00,110
2023-12-02 08:52:18+00:00,110
2023-12-02 08:58:21+00:00,110
2023-12-02 09:04:24+00:00,105
2023-12-02 09:10:27+00:00,105
2023-12-02 09:16:30+00:00,105
2023-12-02 09:22:33+00:00,133
2023-12-02 09:28:36+00:00,133
2023-12-02 09:34:39+00:00,133
2023-12-02 09:40:42+00:00,133
2023-12-02 09:46:45+00:00,98
2023-12-02 09:52:48+00:00,98
2023-12-02 09:58:51+00:00,114
2023-12-02 10:04:54+00:00,114
2023-12-02 10:10:57+00:00,68
2023-12-02 10:17:00+00:00,68
2023-12-02 10:23:03+00:00,92
2023-12-02 10:29:06+00:00,92
2023-12-02 10:35:09+00:00,105
2023-12-02 10:41:12+00:00,105
2023-12-02 10:47:15+00:00,105
2023-12-02 10:53:18+00:00,105
2023-12-02 10:59:21+00:00,105
2023-12-02 11:05:24+00:00,109
2023-12-02 11:11:27+00:00,109
2023-12-02 11:17:30+00:00,109
2023-12-02 11:23:33+00:00,111
2023-12-02 11:29:36+00:00,111
2023-12-02 11:35:39+00:00,115
2023-12-02 11:41:42+00:00,115
2023-12-02 11:47:45+00:00,79
2023-12-02 11:53:48+00:00,96
2023-12-02 11:59:51+00:00,96
2023-12-02 12:05:54+00:00,96
2023-12-02 12:11:57+00:00,96
2023-12-02 12:18:00+00:00,116
2023-12-02 12:24:03+00:00,99
2023-12-02 12:30:06+00:00,99
2023-12-02 12:36:09+00:00,99
2023-12-02 12:42:12+00:00,102
2023-12-02 12:48:15+00:00,102
2023-12-02 12:54:18+00:00,89
2023-12-02 13:00:21+00:00,89
2023-12-02 13:06:24+00:00,96
2023-12-02 13:12:27+00:00,96
2023-12-02 13:18:30+00:00,119
2023-12-02 13:24:33+00:00,110
2023-12-02 13:30:36+00:00,110
2023-12-02 13:36:39+00:00,107
2023-12-02 13:42:42+00:00,126
2023-12-02 13:48:45+00:00,99
2023-12-02 13:54:48+00:00,123
2023-12-02 14:00:51+00:00,93
2023-12-02 14:06:54+00:00,116
2023-12-02 14:12:57+00:00,108
2023-12-02 14:19:00+00:00,97
2023-12-02 14:25:03+00:00,89
2023-12-02 14:31:06+00:00,114
2023-12-02 14:37:09+00:00,98
2023-12-02 14:43:12+00:00,91
2023-12-02 14:49:15+00:00,108
2023-12-02 14:55:18+00:00,104
2023-12-02 15:01:21+00:00,108
2023-12-02 15:07:24+00:00,112
2023-12-02 15:13:27+00:00,104
2023-12-02 15:19:30+00:00,132
2023-12-02 15:25:33+00:00,100
2023-12-02 15:31:36+00:00,100
2023-12-02 15:37:39+00:00,123
2023-12-02 15:43:42+00:00,123
2023-12-02 15:49:45+00:00,107
2023-12-02 15:55:48+00:00,132
2023-12-02 16:01:51+00:00,98
2023-12-02 16:07:54+00:00,96
2023-12-02 16:13:57+00:00,112
2023-12-02 16:20:00+00:00,98
2023-12-02 16:26:03+00:00,114
2023-12-02 16:32:06+00:00,96
2023-12-02 16:38:09+00:00,97
2023-12-02 16:44:12+00:00,112
2023-12-02 16:50:15+00:00,98
2023-12-02 16:56:18+00:00,106
2023-12-02 17:02:21+00:00,105
2023-12-02 17:08:24+00:00,124
2023-12-02 17:14:27+00:00,103
2023-12-02 17:20:30+00:00,95
2023-12-02 17:26:33+00:00,103
2023-12-02 17:32:36+00:00,109
2023-12-02 17:38:39+00:00,115
2023-12-02 17:44:42+00:00,107
2023-12-02 17:50:45+00:00,110
2023-12-02 17:56:48+00:00,113
2023-12-02 18:02:51+00:00,108
2023-12-02 18:08:54+00:00,108
2023-12-02 18:14:57+00:00,120
2023-12-02 18:21:00+00:00,119
2023-12-02 18:27:03+00:00,105
2023-12-02 18:33:06+00:00,104
2023-12-02 18:39:09+00:00,95
2023-12-02 18:45:12+00:00,102
2023-12-02 18:51:15+00:00,111
2023-12-02 18:57:18+00:00,107
2023-12-02 19:03:21+00:00,100
2023-12-02 19:09:24+00:00,113
2023-12-02 19:15:27+00:00,111
2023-12-02 19:21:30+00:00,107
2023-12-02 19:27:33+00:00,136
2023-12-02 19:33:36+00:00,110
2023-12-02 19:39:39+00:00,113
2023-12-02 19:45:42+00:00,99
2023-12-02 19:51:45+00:00,119
2023-12-02 19:57:48+00:00,98
2023-12-02 20:03:51+00:00,98
2023-12-02 20:09:54+00:00,99
2023-12-02 20:15:57+00:00,109
2023-12-02 20:22:00+00:00,100
2023-12-02 20:28:03+00:00,116
2023-12-02 20:34:06+00:00,98
2023-12-02 20:40:09+00:00,113
2023-12-02 20:46:12+00:00,99
2023-12-02 20:52:15+00:00,115
2023-12-02 20:58:18+00:00,97
2023-12-02 21:04:21+00:00,115
2023-12-02 21:10:24+00:00,108
2023-12-02 21:16:27+00:00,109
2023-12-02 21:22:30+00:00,122
2023-12-02 21:28:33+00:00,120
2023-12-02 21:34:36+00:00,116
2023-12-02 21:40:39+00:00,103
2023-12-02 21:46:42+00:00,114
2023-12-02 21:52:45+00:00,102
2023-12-02 21:58:48+00:00,121
2023-12-02 22:04:51+00:00,103
2023-12-02 22:10:54+00:00,134
2023-12-02 22:16:57+00:00,120
2023-12-02 22:23:00+00:00,105
2023-12-02 22:29:03+00:00,95
2023-12-02 22:35:06+00:00,81
2023-12-02 22:41:09+00:00,101
2023-12-02 22:47:12+00:00,105
2023-12-02 22:53:15+00:00,120
2023-12-02 22:59:18+00:00,129
2023-12-02 23:05:21+00:00,113
2023-12-02 23:11:24+00:00,104
2023-12-02 23:17:27+00:00,114
2023-12-02 23:23:30+00:00,113
2023-12-02 23:29:33+00:00,99
2023-12-02 23:35:36+00:00,100
2023-12-02 23:41:39+00:00,126
2023-12-02 23:47:42+00:00,109
2023-12-02 23:53:45+00:00,109
2023-12-03 00:00:00+00:00,104
2023-12-03 00:06:03+00:00,106
2023-12-03 00:12:06+00:00,104
2023-12-03 00:18:09+00:00,100
2023-12-03 00:24:12+00:00,100
2023-12-03 00:30:15+00:00,100
2023-12-03 00:36:18+00:00,100
2023-12-03 00:42:21+00:00,105
2023-12-03 00:48:24+00:00,105
2023-12-03 00:54:27+00:00,105
2023-12-03 01:00:30+00:00,119
2023-12-03 01:06:33+00:00,99
2023-12-03 01:12:36+00:00,99
2023-12-03 01:18:39+00:00,111
2023-12-03 01:24:42+00:00,99
2023-12-03 01:30:45+00:00,115
2023-12-03 01:36:48+00:00,105
2023-12-03 01:42:51+00:00,105
2023-12-03 01:48:54+00:00,113
2023-12-03 01:54:57+00:00,113
2023-12-03 02:01:00+00:00,125
2023-12-03 02:07:03+00:00,104
2023-12-03 02:13:06+00:00,111
2023-12-03 02:19:09+00:00,105
2023-12-03 02:25:12+00:00,105
2023-12-03 02:31:15+00:00,95
2023-12-03 02:37:18+00:00,100
2023-12-03 02:43:21+00:00,100
2023-12-03 02:49:24+00:00,112
2023-12-03 02:55:27+00:00,99
2023-12-03 03:01:30+00:00,117
2023-12-03 03:07:33+00:00,125
2023-12-03 03:13:36+00:00,106
2023-12-03 03:19:39+00:00,100
2023-12-03 03:25:42+00:00,100
2023-12-03 03:31:45+00:00,97
2023-12-03 03:37:48+00:00,121
2023-12-03 03:43:51+00:00,97
2023-12-03 03:49:54+00:00,97
2023-12-03 03:55:57+00:00,121
2023-12-03 04:02:00+00:00,117
2023-12-03 04:08:03+00:00,126
2023-12-03 04:14:06+00:00,126
2023-12-03 04:20:09+00:00,113
2023-12-03 04:26:12+00:00,110
2023-12-03 04:32:15+00:00,110
2023-12-03 04:38:18+00:00,104
2023-12-03 04:44:21+00:00,118
2023-12-03 04:50:24+00:00,111
2023-12-03 04:56:27+00:00,104
2023-12-03 05:02:30+00:00,120
2023-12-03 05:08:33+00:00,119
2023-12-03 05:14:36+00:00,100
2023-12-03 05:20:39+00:00,86
2023-12-03 05:26:42+00:00,109
2023-12-03 05:32:45+00:00,109
2023-12-03 05:38:48+00:00,113
2023-12-03 05:44:51+00:00,141
2023-12-03 05:50:54+00:00,141
2023-12-03 05:56:57+00:00,141
2023-12-03 06:03:00+00:00,141
2023-12-03 06:09:03+00:00,141
2023-12-03 06:15:06+00:00,131
2023-12-03 06:21:09+00:00,100
2023-12-03 06:27:12+00:00,99
2023-12-03 06:33:15+00:00,99
2023-12-03 06:39:18+00:00,109
2023-12-03 06:45:21+00:00,99
2023-12-03 06:51:24+00:00,99
2023-12-03 06:57:27+00:00,99
2023-12-03 07:03:30+00:00,99
2023-12-03 07:09:33+00:00,119
2023-12-03 07:15:36+00:00,108
2023-12-03 07:21:39+00:00,108
2023-12-03 07:27:42+00:00,99
2023-12-03 07:33:45+00:00,99
2023-12-03 07:39:48+00:00,99
2023-12-03 07:45:51+00:00,99
2023-12-03 07:51:54+00:00,99
2023-12-03 07:57:57+00:00,97
2023-12-03 08:04:00+00:00,90
2023-12-03 08:10:03+00:00,90
2023-12-03 08:16:06+00:00,109
2023-12-03 08:22:09+00:00,109
2023-12-03 08:28:12+00:00,110
2023-12-03 08:34:15+00:00,110
2023-12-03 08:40:18+00:00,101
2023-12-03 08:46:21+00:00,101
2023-12-03 08:52:24+00:00,97
2023-12-03 08:58:27+00:00,89
2023-12-03 09:04:30+00:00,86
2023-12-03 09:10:33+00:00,86
2023-12-03 09:16:36+00:00,86
2023-12-03 09:22:39+00:00,86
2023-12-03 09:28:42+00:00,86
2023-12-03 09:34:45+00:00,86
2023-12-03 09:40:48+00:00,97
2023-12-03 09:46:51+00:00,97
2023-12-03 09:52:54+00:00,97
2023-12-03 09:58:57+00:00,97
2023-12-03 10:05:00+00:00,97
2023-12-03 10:11:03+00:00,97
2023-12-03 10:17:06+00:00,91
2023-12-03 10:23:09+00:00,109
2023-12-03 10:29:12+00:00,109
2023-12-03 10:35:15+00:00,109
2023-12-03 10:41:18+00:00,112
2023-12-03 10:47:21+00:00,87
2023-12-03 10:53:24+00:00,87
2023-12-03 10:59:27+00:00,138
2023-12-03 11:05:30+00:00,138
2023-12-03 11:11:33+00:00,95
2023-12-03 11:17:36+00:00,95
2023-12-03 11:23:39+00:00,130
2023-12-03 11:29:42+00:00,130
2023-12-03 11:35:45+00:00,130
2023-12-03 11:41:48+00:00,130
2023-12-03 11:47:51+00:00,130
2023-12-03 11:53:54+00:00,130
2023-12-03 11:59:57+00:00,130
2023-12-03 12:06:00+00:00,130
2023-12-03 12:12:03+00:00,98
2023-12-03 12:18:06+00:00,98
2023-12-03 12:24:09+00:00,111
2023-12-03 12:30:12+00:00,111
2023-12-03 12:36:15+00:00,101
2023-12-03 12:42:18+00:00,115
2023-12-03 12:48:21+00:00,97
2023-12-03 12:54:24+00:00,104
2023-12-03 13:00:27+00:00,89
2023-12-03 13:06:30+00:00,89
2023-12-03 13:12:33+00:00,89
2023-12-03 13:18:36+00:00,108
2023-12-03 13:24:39+00:00,94
2023-12-03 13:30:42+00:00,101
2023-12-03 13:36:45+00:00,101
2023-12-03 13:42:48+00:00,101
2023-12-03 13:48:51+00:00,99
2023-12-03 13:54:54+00:00,98
2023-12-03 14:00:57+00:00,106
2023-12-03 14:07:00+00:00,90
2023-12-03 14:13:03+00:00,98
2023-12-03 14:19:06+00:00,107
2023-12-03 14:25:09+00:00,127
2023-12-03 14:31:12+00:00,105
2023-12-03 14:37:15+00:00,96
2023-12-03 14:43:18+00:00,102
2023-12-03 14:49:21+00:00,116
2023-12-03 14:55:24+00:00,104
2023-12-03 15:01:27+00:00,104
2023-12-03 15:07:30+00:00,109
2023-12-03 15:13:33+00:00,137
2023-12-03 15:19:36+00:00,113
2023-12-03 15:25:39+00:00,104
2023-12-03 15:31:42+00:00,103
2023-12-03 15:37:45+00:00,122
2023-12-03 15:43:48+00:00,102
2023-12-03 15:49:51+00:00,100
2023-12-03 15:55:54+00:00,98
2023-12-03 16:01:57+00:00,99
2023-12-03 16:08:00+00:00,99
2023-12-03 16:14:03+00:00,99
2023-12-03 16:20:06+00:00,103
2023-12-03 16:26:09+00:00,118
2023-12-03 16:32:12+00:00,104
2023-12-03 16:38:15+00:00,99
2023-12-03 16:44:18+00:00,100
2023-12-03 16:50:21+00:00,125
2023-12-03 16:56:24+00:00,115
2023-12-03 17:02:27+00:00,113
2023-12-03 17:08:30+00:00,111
2023-12-03 17:14:33+00:00,133
2023-12-03 17:20:36+00:00,108
2023-12-03 17:26:39+00:00,114
2023-12-03 17:32:42+00:00,127
2023-12-03 17:38:45+00:00,122
2023-12-03 17:44:48+00:00,143
2023-12-03 17:50:51+00:00,98
2023-12-03 17:56:54+00:00,102
2023-12-03 18:02:57+00:00,114
2023-12-03 18:09:00+00:00,108
2023-12-03 18:15:03+00:00,99
2023-12-03 18:21:06+00:00,104
2023-12-03 18:27:09+00:00,99
2023-12-03 18:33:12+00:00,110
2023-12-03 18:39:15+00:00,111
2023-12-03 18:45:18+00:00,100
2023-12-03 18:51:21+00:00,98
2023-12-03 18:57:24+00:00,117
2023-12-03 19:03:27+00:00,122
2023-12-03 19:09:30+00:00,121
2023-12-03 19:15:33+00:00,120
2023-12-03 19:21:36+00:00,100
2023-12-03 19:27:39+00:00,114
2023-12-03 19:33:42+00:00,109
2023-12-03 19:39:45+00:00,100
2023-12-03 19:45:48+00:00,102
2023-12-03 19:51:51+00:00,109
2023-12-03 19:57:54+00:00,118
2023-12-03 20:03:57+00:00,83
2023-12-03 20:10:00+00:00,133
2023-12-03 20:16:03+00:00,110
2023-12-03 20:22:06+00:00,108
2023-12-03 20:28:09+00:00,121
2023-12-03 20:34:12+00:00,113
2023-12-03 20:40:15+00:00,101
2023-12-03 20:46:18+00:00,100
2023-12-03 20:52:21+00:00,100
2023-12-03 20:58:24+00:00,127
2023-12-03 21:04:27+00:00,126
2023-12-03 21:10:30+00:00,129
2023-12-03 21:16:33+00:00,112
2023-12-03 21:22:36+00:00,105
2023-12-03 21:28:39+00:00,110
2023-12-03 21:34:42+00:00,106
2023-12-03 21:40:45+00:00,112
2023-12-03 21:46:48+00:00,98
2023-12-03 21:52:51+00:00,114
2023-12-03 21:58:54+00:00,106
2023-12-03 22:04:57+00:00,120
2023-12-03 22:11:00+00:00,106
2023-12-03 22:17:03+00:00,118
2023-12-03 22:23:06+00:00,118
2023-12-03 22:29:09+00:00,130
2023-12-03 22:35:12+00:00,110
2023-12-03 22:41:15+00:00,138
2023-12-03 22:47:18+00:00,115
2023-12-03 22:53:21+00:00,99
2023-12-03 22:59:24+00:00,103
2023-12-03 23:05:27+00:00,120
2023-12-03 23:11:30+00:00,113
2023-12-03 23:17:33+00:00,110
2023-12-03 23:23:36+00:00,99
2023-12-03 23:29:39+00:00,111
2023-12-03 23:35:42+00:00,111
2023-12-03 23:41:45+00:00,107
2023-12-03 23:47:48+00:00,108
2023-12-03 23:53:51+00:00,124
2023-12-03 23:59:54+00:00,114
2023-12-04 00:05:57+00:00,115
2023-12-04 00:12:00+00:00,120
2023-12-04 00:18:03+00:00,125
2023-12-04 00:24:06+00:00,110
2023-12-04 00:30:09+00:00,98
2023-12-04 00:36:12+00:00,113
2023-12-04 00:42:15+00:00,107
2023-12-04 00:48:18+00:00,120
2023-12-04 00:54:21+00:00,119
2023-12-04 01:00:24+00:00,116
2023-12-04 01:06:27+00:00,100
2023-12-04 01:12:30+00:00,113
2023-12-04 01:18:33+00:00,111
2023-12-04 01:24:36+00:00,113
2023-12-04 01:30:39+00:00,106
2023-12-04 01:36:42+00:00,118
2023-12-04 01:42:45+00:00,100
2023-12-04 01:48:48+00:00,99
2023-12-04 01:54:51+00:00,105
2023-12-04 02:00:54+00:00,107
2023-12-04 02:06:57+00:00,113
2023-12-04 02:13:00+00:00,109
2023-12-04 02:19:03+00:00,92
2023-12-04 02:25:06+00:00,110
2023-12-04 02:31:09+00:00,110
2023-12-04 02:37:12+00:00,110
2023-12-04 02:43:15+00:00,114
2023-12-04 02:49:18+00:00,116
2023-12-04 02:55:21+00:00,112
2023-12-04 03:01:24+00:00,90
2023-12-04 03:07:27+00:00,108
2023-12-04 03:13:30+00:00,114
2023-12-04 03:19:33+00:00,125
2023-12-04 03:25:36+00:00,135
2023-12-04 03:31:39+00:00,111
2023-12-04 03:37:42+00:00,109
2023-12-04 03:43:45+00:00,110
2023-12-04 03:49:48+00:00,100
2023-12-04 03:55:51+00:00,134
2023-12-04 04:01:54+00:00,113
2023-12-04 04:07:57+00:00,136
2023-12-04 04:14:00+00:00,110
2023-12-04 04:20:03+00:00,95
2023-12-04 04:26:06+00:00,100
2023-12-04 04:32:09+00:00,93
2023-12-04 04:38:12+00:00,94
2023-12-04 04:44:15+00:00,94
2023-12-04 04:50:18+00:00,118
2023-12-04 04:56:21+00:00,126
2023-12-04 05:02:24+00:00,120
2023-12-04 05:08:27+00:00,120
2023-12-04 05:14:30+00:00,101
2023-12-04 05:20:33+00:00,135
2023-12-04 05:26:36+00:00,135
2023-12-04 05:32:39+00:00,104
2023-12-04 05:38:42+00:00,99
2023-12-04 05:44:45+00:00,99
2023-12-04 05:50:48+00:00,109
2023-12-04 05:56:51+00:00,118
2023-12-04 06:02:54+00:00,118
2023-12-04 06:08:57+00:00,86
2023-12-04 06:15:00+00:00,86
2023-12-04 06:21:03+00:00,92
2023-12-04 06:27:06+00:00,92
2023-12-04 06:33:09+00:00,101
2023-12-04 06:39:12+00:00,99
2023-12-04 06:45:15+00:00,99
2023-12-04 06:51:18+00:00,99
2023-12-04 06:57:21+00:00,98
2023-12-04 07:03:24+00:00,113
2023-12-04 07:09:27+00:00,113
2023-12-04 07:15:30+00:00,113
2023-12-04 07:21:33+00:00,113
2023-12-04 07:27:36+00:00,113
2023-12-04 07:33:39+00:00,99
2023-12-04 07:39:42+00:00,105
2023-12-04 07:45:45+00:00,105
2023-12-04 07:51:48+00:00,94
2023-12-04 07:57:51+00:00,99
2023-12-04 08:03:54+00:00,99
2023-12-04 08:09:57+00:00,116
2023-12-04 08:16:00+00:00,117
2023-12-04 08:22:03+00:00,117
2023-12-04 08:28:06+00:00,98
2023-12-04 08:34:09+00:00,95
2023-12-04 08:40:12+00:00,95
2023-12-04 08:46:15+00:00,95
2023-12-04 08:52:18+00:00,95
2023-12-04 08:58:21+00:00,102
2023-12-04 09:04:24+00:00,95
2023-12-04 09:10:27+00:00,95
2023-12-04 09:16:30+00:00,95
2023-12-04 09:22:33+00:00,95
2023-12-04 09:28:36+00:00,95
2023-12-04 09:34:39+00:00,95
2023-12-04 09:40:42+00:00,95
2023-12-04 09:46:45+00:00,99
2023-12-04 09:52:48+00:00,99
2023-12-04 09:58:51+00:00,99
2023-12-04 10:04:54+00:00,99
2023-12-04 10:10:57+00:00,99
2023-12-04 10:17:00+00:00,99
2023-12-04 10:23:03+00:00,99
2023-12-04 10:29:06+00:00,99
2023-12-04 10:35:09+00:00,99
2023-12-04 10:41:12+00:00,100
2023-12-04 10:47:15+00:00,100
2023-12-04 10:53:18+00:00,117
2023-12-04 10:59:21+00:00,142
2023-12-04 11:05:24+00:00,142
2023-12-04 11:11:27+00:00,112
2023-12-04 11:17:30+00:00,91
2023-12-04 11:23:33+00:00,102
2023-12-04 11:29:36+00:00,102
2023-12-04 11:35:39+00:00,130
2023-12-04 11:41:42+00:00,130
2023-12-04 11:47:45+00:00,98
2023-12-04 11:53:48+00:00,131
2023-12-04 11:59:51+00:00,99
2023-12-04 12:05:54+00:00,99
2023-12-04 12:11:57+00:00,98
2023-12-04 12:18:00+00:00,99
2023-12-04 12:24:03+00:00,106
2023-12-04 12:30:06+00:00,99
2023-12-04 12:36:09+00:00,132
2023-12-04 12:42:12+00:00,102
2023-12-04 12:48:15+00:00,100
2023-12-04 12:54:18+00:00,116
2023-12-04 13:00:21+00:00,99
2023-12-04 13:06:24+00:00,109
2023-12-04 13:12:27+00:00,135
2023-12-04 13:18:30+00:00,97
2023-12-04 13:24:33+00:00,106
2023-12-04 13:30:36+00:00,106
2023-12-04 13:36:39+00:00,125
2023-12-04 13:42:42+00:00,117
2023-12-04 13:48:45+00:00,112
2023-12-04 13:54:48+00:00,118
2023-12-04 14:00:51+00:00,100
2023-12-04 14:06:54+00:00,98
2023-12-04 14:12:57+00:00,123
2023-12-04 14:19:00+00:00,107
2023-12-04 14:25:03+00:00,123
2023-12-04 14:31:06+00:00,135
2023-12-04 14:37:09+00:00,115
2023-12-04 14:43:12+00:00,115
2023-12-04 14:49:15+00:00,92
2023-12-04 14:55:18+00:00,104
2023-12-04 15:01:21+00:00,104
2023-12-04 15:07:24+00:00,131
2023-12-04 15:13:27+00:00,114
2023-12-04 15:19:30+00:00,107
2023-12-04 15:25:33+00:00,115
2023-12-04 15:31:36+00:00,114
2023-12-04 15:37:39+00:00,86
2023-12-04 15:43:42+00:00,108
2023-12-04 15:49:45+00:00,116
2023-12-04 15:55:48+00:00,100
2023-12-04 16:01:51+00:00,103
2023-12-04 16:07:54+00:00,114
2023-12-04 16:13:57+00:00,111
2023-12-04 16:20:00+00:00,137
2023-12-04 16:26:03+00:00,111
2023-12-04 16:32:06+00:00,107
2023-12-04 16:38:09+00:00,104
2023-12-04 16:44:12+00:00,118
2023-12-04 16:50:15+00:00,101
2023-12-04 16:56:18+00:00,106
2023-12-04 17:02:21+00:00,110
2023-12-04 17:08:24+00:00,138
2023-12-04 17:14:27+00:00,98
2023-12-04 17:20:30+00:00,118
2023-12-04 17:26:33+00:00,99
2023-12-04 17:32:36+00:00,111
2023-12-04 17:38:39+00:00,115
2023-12-04 17:44:42+00:00,99
2023-12-04 17:50:45+00:00,98
2023-12-04 17:56:48+00:00,133
2023-12-04 18:02:51+00:00,123
2023-12-04 18:08:54+00:00,118
2023-12-04 18:14:57+00:00,99
2023-12-04 18:21:00+00:00,102
2023-12-04 18:27:03+00:00,98
2023-12-04 18:33:06+00:00,113
2023-12-04 18:39:09+00:00,113
2023-12-04 18:45:12+00:00,109
2023-12-04 18:51:15+00:00,105
2023-12-04 18:57:18+00:00,105
2023-12-04 19:03:21+00:00,113
2023-12-04 19:09:24+00:00,111
2023-12-04 19:15:27+00:00,108
2023-12-04 19:21:30+00:00,99
2023-12-04 19:27:33+00:00,115
2023-12-04 19:33:36+00:00,97
2023-12-04 19:39:39+00:00,128
2023-12-04 19:45:42+00:00,112
2023-12-04 19:51:45+00:00,110
2023-12-04 19:57:48+00:00,115
2023-12-04 20:03:51+00:00,110
2023-12-04 20:09:54+00:00,108
2023-12-04 20:15:57+00:00,105
2023-12-04 20:22:00+00:00,107
2023-12-04 20:28:03+00:00,117
2023-12-04 20:34:06+00:00,104
2023-12-04 20:40:09+00:00,107
2023-12-04 20:46:12+00:00,106
2023-12-04 20:52:15+00:00,116
2023-12-04 20:58:18+00:00,100
2023-12-04 21:04:21+00:00,106
2023-12-04 21:10:24+00:00,111
2023-12-04 21:16:27+00:00,117
2023-12-04 21:22:30+00:00,125
2023-12-04 21:28:33+00:00,110
2023-12-04 21:34:36+00:00,93
2023-12-04 21:40:39+00:00,105
2023-12-04 21:46:42+00:00,102
2023-12-04 21:52:45+00:00,139
2023-12-04 21:58:48+00:00,117
2023-12-04 22:04:51+00:00,106
2023-12-04 22:10:54+00:00,136
2023-12-04 22:16:57+00:00,92
2023-12-04 22:23:00+00:00,113
2023-12-04 22:29:03+00:00,116
2023-12-04 22:35:06+00:00,104
2023-12-04 22:41:09+00:00,104
2023-12-04 22:47:12+00:00,107
