Date,Price
2021-09-08 18:06:58+00:00,99
2021-09-08 22:24:12+00:00,90
2021-09-09 02:41:26+00:00,95
2021-09-09 06:58:40+00:00,91
2021-09-09 11:15:54+00:00,94
2021-09-09 15:33:08+00:00,99
2021-09-09 19:50:22+00:00,97
2021-09-10 00:07:36+00:00,93
2021-09-10 04:24:50+00:00,98
2021-09-10 08:42:04+00:00,97
2021-09-10 12:59:18+00:00,104
2021-09-10 17:16:32+00:00,98
2021-09-10 21:33:46+00:00,96
2021-09-11 01:51:00+00:00,91
2021-09-11 06:08:14+00:00,104
2021-09-11 10:25:28+00:00,107
2021-09-11 14:42:42+00:00,95
2021-09-11 18:59:56+00:00,93
2021-09-11 23:17:10+00:00,91
2021-09-12 03:34:24+00:00,91
2021-09-12 07:51:38+00:00,91
2021-09-12 12:08:52+00:00,102
2021-09-12 16:26:06+00:00,96
2021-09-12 20:43:20+00:00,91
2021-09-13 01:00:34+00:00,91
2021-09-13 05:17:48+00:00,91
2021-09-13 09:35:02+00:00,97
2021-09-13 13:52:16+00:00,100
2021-09-13 18:09:30+00:00,98
2021-09-13 22:26:44+00:00,90
2021-09-14 02:43:58+00:00,91
2021-09-14 07:01:12+00:00,89
2021-09-14 11:18:26+00:00,101
2021-09-14 15:35:40+00:00,93
2021-09-14 19:52:54+00:00,90
2021-09-15 00:10:08+00:00,91
2021-09-15 04:27:22+00:00,92
2021-09-15 08:44:36+00:00,103
2021-09-15 13:01:50+00:00,104
2021-09-15 17:19:04+00:00,95
2021-09-15 21:36:18+00:00,92
2021-09-16 01:53:32+00:00,90
2021-09-16 06:10:46+00:00,101
2021-09-16 10:28:00+00:00,98
2021-09-16 14:45:14+00:00,98
2021-09-16 19:02:28+00:00,94
2021-09-16 23:19:42+00:00,94
2021-09-17 03:36:56+00:00,91
2021-09-17 07:54:10+00:00,100
2021-09-17 12:11:24+00:00,93
2021-09-17 16:28:38+00:00,98
2021-09-17 20:45:52+00:00,97
2021-09-18 01:03:06+00:00,90
2021-09-18 05:20:20+00:00,105
2021-09-18 09:37:34+00:00,101
2021-09-18 13:54:48+00:00,108
2021-09-18 18:12:02+00:00,94
2021-09-18 22:29:16+00:00,91
2021-09-19 02:46:30+00:00,91
2021-09-19 07:03:44+00:00,107
2021-09-19 11:20:58+00:00,99
2021-09-19 15:38:12+00:00,94
2021-09-19 19:55:26+00:00,95
2021-09-20 00:12:40+00:00,91
2021-09-20 04:29:54+00:00,92
2021-09-20 08:47:08+00:00,101
2021-09-20 13:04:22+00:00,94
2021-09-20 17:21:36+00:00,94
2021-09-20 21:38:50+00:00,94
2021-09-21 01:56:04+00:00,89
2021-09-21 06:13:18+00:00,101
2021-09-21 10:30:32+00:00,91
2021-09-21 14:47:46+00:00,90
2021-09-21 19:05:00+00:00,92
2021-09-21 23:22:14+00:00,85
2021-09-22 03:39:28+00:00,90
2021-09-22 07:56:42+00:00,102
2021-09-22 12:13:56+00:00,86
2021-09-22 16:31:10+00:00,93
2021-09-22 20:48:24+00:00,87
2021-09-23 01:05:38+00:00,87
2021-09-23 05:22:52+00:00,85
2021-09-23 09:40:06+00:00,101
2021-09-23 13:57:20+00:00,90
2021-09-23 18:14:34+00:00,87
2021-09-23 22:31:48+00:00,87
2021-09-24 02:49:02+00:00,93
2021-09-24 07:06:16+00:00,102
2021-09-24 11:23:30+00:00,92
2021-09-24 15:40:44+00:00,91
2021-09-24 19:57:58+00:00,88
2021-09-25 00:15:12+00:00,87
2021-09-25 04:32:26+00:00,95
2021-09-25 08:49:40+00:00,92
2021-09-25 13:06:54+00:00,98
2021-09-25 17:24:08+00:00,93
2021-09-25 21:41:22+00:00,92
2021-09-26 01:58:36+00:00,87
2021-09-26 06:15:50+00:00,95
2021-09-26 10:33:04+00:00,101
2021-09-26 14:50:18+00:00,93
2021-09-26 19:07:32+00:00,91
2021-09-26 23:24:46+00:00,89
2021-09-27 03:42:00+00:00,90
2021-09-27 07:59:14+00:00,100
2021-09-27 12:16:28+00:00,94
2021-09-27 16:33:42+00:00,94
2021-09-27 20:50:56+00:00,91
2021-09-28 01:08:10+00:00,89
2021-09-28 05:25:24+00:00,94
2021-09-28 09:42:38+00:00,89
2021-09-28 13:59:52+00:00,95
2021-09-28 18:17:06+00:00,93
2021-09-28 22:34:20+00:00,89
2021-09-29 02:51:34+00:00,87
2021-09-29 07:08:48+00:00,91
2021-09-29 11:26:02+00:00,89
2021-09-29 15:43:16+00:00,87
2021-09-29 20:00:30+00:00,91
2021-09-30 00:17:44+00:00,87
2021-09-30 04:34:58+00:00,88
2021-09-30 08:52:12+00:00,95
2021-09-30 13:09:26+00:00,94
2021-09-30 17:26:40+00:00,92
2021-09-30 21:43:54+00:00,89
2021-10-01 02:01:08+00:00,88
2021-10-01 06:18:22+00:00,88
2021-10-01 10:35:36+00:00,97
2021-10-01 14:52:50+00:00,96
2021-10-01 19:10:04+00:00,88
2021-10-01 23:27:18+00:00,88
2021-10-02 03:44:32+00:00,94
2021-10-02 08:01:46+00:00,85
2021-10-02 12:19:00+00:00,92
2021-10-02 16:36:14+00:00,90
2021-10-02 20:53:28+00:00,88
2021-10-03 01:10:42+00:00,89
2021-10-03 05:27:56+00:00,88
2021-10-03 09:45:10+00:00,94
2021-10-03 14:02:24+00:00,93
2021-10-03 18:19:38+00:00,90
2021-10-03 22:36:52+00:00,89
2021-10-04 02:54:06+00:00,91
2021-10-04 07:11:20+00:00,92
2021-10-04 11:28:34+00:00,95
2021-10-04 15:45:48+00:00,98
2021-10-04 20:03:02+00:00,93
2021-10-05 00:20:16+00:00,90
2021-10-05 04:37:30+00:00,90
2021-10-05 08:54:44+00:00,100
2021-10-05 13:11:58+00:00,100
2021-10-05 17:29:12+00:00,93
2021-10-05 21:46:26+00:00,87
2021-10-06 02:03:40+00:00,91
2021-10-06 06:20:54+00:00,91
2021-10-06 10:38:08+00:00,94
2021-10-06 14:55:22+00:00,94
2021-10-06 19:12:36+00:00,93
2021-10-06 23:29:50+00:00,89
2021-10-07 03:47:04+00:00,83
2021-10-07 08:04:18+00:00,89
2021-10-07 12:21:32+00:00,88
2021-10-07 16:38:46+00:00,89
2021-10-07 20:56:00+00:00,87
2021-10-08 01:13:14+00:00,84
2021-10-08 05:30:28+00:00,89
2021-10-08 09:47:42+00:00,91
2021-10-08 14:04:56+00:00,92
2021-10-08 18:22:10+00:00,87
2021-10-08 22:39:24+00:00,84
2021-10-09 02:56:38+00:00,84
2021-10-09 07:13:52+00:00,91
2021-10-09 11:31:06+00:00,91
2021-10-09 15:48:20+00:00,89
2021-10-09 20:05:34+00:00,89
2021-10-10 00:22:48+00:00,84
2021-10-10 04:40:02+00:00,89
2021-10-10 08:57:16+00:00,93
2021-10-10 13:14:30+00:00,94
2021-10-10 17:31:44+00:00,92
2021-10-10 21:48:58+00:00,84
2021-10-11 02:06:12+00:00,83
2021-10-11 06:23:26+00:00,91
2021-10-11 10:40:40+00:00,95
2021-10-11 14:57:54+00:00,91
2021-10-11 19:15:08+00:00,90
2021-10-11 23:32:22+00:00,84
2021-10-12 03:49:36+00:00,88
2021-10-12 08:06:50+00:00,90
2021-10-12 12:24:04+00:00,94
2021-10-12 16:41:18+00:00,93
2021-10-12 20:58:32+00:00,88
2021-10-13 01:15:46+00:00,83
2021-10-13 05:33:00+00:00,94
2021-10-13 09:50:14+00:00,91
2021-10-13 14:07:28+00:00,91
2021-10-13 18:24:42+00:00,86
2021-10-13 22:41:56+00:00,84
2021-10-14 02:59:10+00:00,84
2021-10-14 07:16:24+00:00,91
2021-10-14 11:33:38+00:00,85
2021-10-14 15:50:52+00:00,92
2021-10-14 20:08:06+00:00,89
2021-10-15 00:25:20+00:00,83
2021-10-15 04:42:34+00:00,91
2021-10-15 08:59:48+00:00,88
2021-10-15 13:17:02+00:00,79
2021-10-15 17:34:16+00:00,88
2021-10-15 21:51:30+00:00,85
2021-10-16 02:08:44+00:00,83
2021-10-16 06:25:58+00:00,97
2021-10-16 10:43:12+00:00,94
2021-10-16 15:00:26+00:00,91
2021-10-16 19:17:40+00:00,90
2021-10-16 23:34:54+00:00,84
2021-10-17 03:52:08+00:00,83
2021-10-17 08:09:22+00:00,102
2021-10-17 12:26:36+00:00,93
2021-10-17 16:43:50+00:00,97
2021-10-17 21:01:04+00:00,88
2021-10-18 01:18:18+00:00,84
2021-10-18 05:35:32+00:00,84
2021-10-18 09:52:46+00:00,107
2021-10-18 14:10:00+00:00,98
2021-10-18 18:27:14+00:00,94
2021-10-18 22:44:28+00:00,83
2021-10-19 03:01:42+00:00,83
2021-10-19 07:18:56+00:00,101
2021-10-19 11:36:10+00:00,93
2021-10-19 15:53:24+00:00,94
2021-10-19 20:10:38+00:00,89
2021-10-20 00:27:52+00:00,82
2021-10-20 04:45:06+00:00,82
2021-10-20 09:02:20+00:00,99
2021-10-20 13:19:34+00:00,96
2021-10-20 17:36:48+00:00,90
2021-10-20 21:54:02+00:00,85
2021-10-21 02:11:16+00:00,84
2021-10-21 06:28:30+00:00,93
2021-10-21 10:45:44+00:00,91
2021-10-21 15:02:58+00:00,101
2021-10-21 19:20:12+00:00,90
2021-10-21 23:37:26+00:00,80
2021-10-22 03:54:40+00:00,82
2021-10-22 08:11:54+00:00,82
2021-10-22 12:29:08+00:00,85
2021-10-22 16:46:22+00:00,95
2021-10-22 21:03:36+00:00,86
2021-10-23 01:20:50+00:00,87
2021-10-23 05:38:04+00:00,87
2021-10-23 09:55:18+00:00,83
2021-10-23 14:12:32+00:00,94
2021-10-23 18:29:46+00:00,86
2021-10-23 22:47:00+00:00,80
2021-10-24 03:04:14+00:00,83
2021-10-24 07:21:28+00:00,101
2021-10-24 11:38:42+00:00,101
2021-10-24 15:55:56+00:00,89
2021-10-24 20:13:10+00:00,87
2021-10-25 00:30:24+00:00,86
2021-10-25 04:47:38+00:00,90
2021-10-25 09:04:52+00:00,97
2021-10-25 13:22:06+00:00,102
2021-10-25 17:39:20+00:00,91
2021-10-25 21:56:34+00:00,83
2021-10-26 02:13:48+00:00,83
2021-10-26 06:31:02+00:00,97
2021-10-26 10:48:16+00:00,84
2021-10-26 15:05:30+00:00,92
2021-10-26 19:22:44+00:00,89
2021-10-26 23:39:58+00:00,83
2021-10-27 03:57:12+00:00,83
2021-10-27 08:14:26+00:00,98
2021-10-27 12:31:40+00:00,104
2021-10-27 16:48:54+00:00,87
2021-10-27 21:06:08+00:00,83
2021-10-28 01:23:22+00:00,84
2021-10-28 05:40:36+00:00,82
2021-10-28 09:57:50+00:00,84
2021-10-28 14:15:04+00:00,92
2021-10-28 18:32:18+00:00,99
2021-10-28 22:49:32+00:00,84
2021-10-29 03:06:46+00:00,84
2021-10-29 07:24:00+00:00,103
2021-10-29 11:41:14+00:00,97
2021-10-29 15:58:28+00:00,85
2021-10-29 20:15:42+00:00,90
2021-10-30 00:32:56+00:00,84
2021-10-30 04:50:10+00:00,108
2021-10-30 09:07:24+00:00,89
2021-10-30 13:24:38+00:00,86
2021-10-30 17:41:52+00:00,90
2021-10-30 21:59:06+00:00,84
2021-10-31 02:16:20+00:00,86
2021-10-31 06:33:34+00:00,117
2021-10-31 10:50:48+00:00,85
2021-10-31 15:08:02+00:00,85
2021-10-31 19:25:16+00:00,84
2021-10-31 23:42:30+00:00,89
2021-11-01 03:59:44+00:00,86
2021-11-01 08:16:58+00:00,87
2021-11-01 12:34:12+00:00,90
2021-11-01 16:51:26+00:00,95
2021-11-01 21:08:40+00:00,95
2021-11-02 01:25:54+00:00,83
2021-11-02 05:43:08+00:00,106
2021-11-02 10:00:22+00:00,105
2021-11-02 14:17:36+00:00,88
2021-11-02 18:34:50+00:00,101
2021-11-02 22:52:04+00:00,85
2021-11-03 03:09:18+00:00,85
2021-11-03 07:26:32+00:00,85
2021-11-03 11:43:46+00:00,91
2021-11-03 16:01:00+00:00,88
2021-11-03 20:18:14+00:00,85
2021-11-04 00:35:28+00:00,85
2021-11-04 04:52:42+00:00,85
2021-11-04 09:09:56+00:00,94
2021-11-04 13:27:10+00:00,83
2021-11-04 17:44:24+00:00,83
2021-11-04 22:01:38+00:00,84
2021-11-05 02:18:52+00:00,86
2021-11-05 06:36:06+00:00,105
2021-11-05 10:53:20+00:00,91
2021-11-05 15:10:34+00:00,87
2021-11-05 19:27:48+00:00,86
2021-11-05 23:45:02+00:00,87
2021-11-06 04:02:16+00:00,87
2021-11-06 08:19:30+00:00,89
2021-11-06 12:36:44+00:00,92
2021-11-06 16:53:58+00:00,92
2021-11-06 21:11:12+00:00,88
2021-11-07 01:28:26+00:00,87
2021-11-07 05:45:40+00:00,88
2021-11-07 10:02:54+00:00,88
2021-11-07 14:20:08+00:00,89
2021-11-07 18:37:22+00:00,92
2021-11-07 22:54:36+00:00,89
2021-11-08 03:11:50+00:00,95
2021-11-08 07:29:04+00:00,89
2021-11-08 11:46:18+00:00,92
2021-11-08 16:03:32+00:00,92
2021-11-08 20:20:46+00:00,99
2021-11-09 00:38:00+00:00,89
2021-11-09 04:55:14+00:00,86
2021-11-09 09:12:28+00:00,89
2021-11-09 13:29:42+00:00,86
2021-11-09 17:46:56+00:00,93
2021-11-09 22:04:10+00:00,88
2021-11-10 02:21:24+00:00,89
2021-11-10 06:38:38+00:00,85
2021-11-10 10:55:52+00:00,95
2021-11-10 15:13:06+00:00,91
2021-11-10 19:30:20+00:00,93
2021-11-10 23:47:34+00:00,94
2021-11-11 04:04:48+00:00,90
2021-11-11 08:22:02+00:00,96
2021-11-11 12:39:16+00:00,97
2021-11-11 16:56:30+00:00,96
2021-11-11 21:13:44+00:00,90
2021-11-12 01:30:58+00:00,81
2021-11-12 05:48:12+00:00,94
2021-11-12 10:05:26+00:00,83
2021-11-12 14:22:40+00:00,94
2021-11-12 18:39:54+00:00,96
2021-11-12 22:57:08+00:00,94
2021-11-13 03:14:22+00:00,88
2021-11-13 07:31:36+00:00,88
2021-11-13 11:48:50+00:00,96
2021-11-13 16:06:04+00:00,87
2021-11-13 20:23:18+00:00,89
2021-11-14 00:40:32+00:00,89
2021-11-14 04:57:46+00:00,89
2021-11-14 09:15:00+00:00,105
2021-11-14 13:32:14+00:00,92
2021-11-14 17:49:28+00:00,90
2021-11-14 22:06:42+00:00,90
2021-11-15 02:23:56+00:00,89
2021-11-15 06:41:10+00:00,92
2021-11-15 10:58:24+00:00,85
2021-11-15 15:15:38+00:00,92
2021-11-15 19:32:52+00:00,91
2021-11-15 23:50:06+00:00,87
2021-11-16 04:07:20+00:00,86
2021-11-16 08:24:34+00:00,99
2021-11-16 12:41:48+00:00,89
2021-11-16 16:59:02+00:00,94
2021-11-16 21:16:16+00:00,91
2021-11-17 01:33:30+00:00,88
2021-11-17 05:50:44+00:00,94
2021-11-17 10:07:58+00:00,94
2021-11-17 14:25:12+00:00,89
2021-11-17 18:42:26+00:00,101
2021-11-17 22:59:40+00:00,89
2021-11-18 03:16:54+00:00,92
2021-11-18 07:34:08+00:00,91
2021-11-18 11:51:22+00:00,104
2021-11-18 16:08:36+00:00,94
2021-11-18 20:25:50+00:00,93
2021-11-19 00:43:04+00:00,91
2021-11-19 05:00:18+00:00,100
2021-11-19 09:17:32+00:00,106
2021-11-19 13:34:46+00:00,92
2021-11-19 17:52:00+00:00,92
2021-11-19 22:09:14+00:00,87
2021-11-20 02:26:28+00:00,89
2021-11-20 06:43:42+00:00,97
2021-11-20 11:00:56+00:00,103
2021-11-20 15:18:10+00:00,95
2021-11-20 19:35:24+00:00,93
2021-11-21 00:00:00+00:00,93
2021-11-21 04:17:14+00:00,90
2021-11-21 08:34:28+00:00,100
2021-11-21 12:51:42+00:00,95
2021-11-21 17:08:56+00:00,94
2021-11-21 21:26:10+00:00,90
2021-11-22 01:43:24+00:00,91
2021-11-22 06:00:38+00:00,82
2021-11-22 10:17:52+00:00,97
2021-11-22 14:35:06+00:00,91
2021-11-22 18:52:20+00:00,89
2021-11-22 23:09:34+00:00,91
2021-11-23 03:26:48+00:00,91
2021-11-23 07:44:02+00:00,100
2021-11-23 12:01:16+00:00,93
2021-11-23 16:18:30+00:00,97
2021-11-23 20:35:44+00:00,96
2021-11-24 00:52:58+00:00,80
2021-11-24 05:10:12+00:00,80
2021-11-24 09:27:26+00:00,88
2021-11-24 13:44:40+00:00,91
2021-11-24 18:01:54+00:00,91
2021-11-24 22:19:08+00:00,91
2021-11-25 02:36:22+00:00,92
2021-11-25 06:53:36+00:00,88
2021-11-25 11:10:50+00:00,88
2021-11-25 15:28:04+00:00,95
2021-11-25 19:45:18+00:00,96
2021-11-26 00:02:32+00:00,94
2021-11-26 04:19:46+00:00,95
2021-11-26 08:37:00+00:00,99
2021-11-26 12:54:14+00:00,95
2021-11-26 17:11:28+00:00,98
2021-11-26 21:28:42+00:00,99
2021-11-27 01:45:56+00:00,101
2021-11-27 06:03:10+00:00,102
2021-11-27 10:20:24+00:00,108
2021-11-27 14:37:38+00:00,107
2021-11-27 18:54:52+00:00,104
2021-11-27 23:12:06+00:00,103
2021-11-28 03:29:20+00:00,103
2021-11-28 07:46:34+00:00,110
2021-11-28 12:03:48+00:00,109
2021-11-28 16:21:02+00:00,107
2021-11-28 20:38:16+00:00,100
2021-11-29 00:55:30+00:00,101
2021-11-29 05:12:44+00:00,86
2021-11-29 09:29:58+00:00,101
2021-11-29 13:47:12+00:00,101
2021-11-29 18:04:26+00:00,103
2021-11-29 22:21:40+00:00,100
2021-11-30 02:38:54+00:00,100
2021-11-30 06:56:08+00:00,103
2021-11-30 11:13:22+00:00,106
2021-11-30 15:30:36+00:00,98
2021-11-30 19:47:50+00:00,100
2021-12-01 00:05:04+00:00,98
2021-12-01 04:22:18+00:00,99
2021-12-01 08:39:32+00:00,104
2021-12-01 12:56:46+00:00,104
2021-12-01 17:14:00+00:00,98
2021-12-01 21:31:14+00:00,100
2021-12-02 01:48:28+00:00,100
2021-12-02 06:05:42+00:00,92
2021-12-02 10:22:56+00:00,99
2021-12-02 14:40:10+00:00,100
2021-12-02 18:57:24+00:00,101
2021-12-02 23:14:38+00:00,97
2021-12-03 03:31:52+00:00,98
2021-12-03 07:49:06+00:00,97
2021-12-03 12:06:20+00:00,97
2021-12-03 16:23:34+00:00,102
2021-12-03 20:40:48+00:00,100
2021-12-04 00:58:02+00:00,100
2021-12-04 05:15:16+00:00,94
2021-12-04 09:32:30+00:00,101
2021-12-04 13:49:44+00:00,100
2021-12-04 18:06:58+00:00,100
2021-12-04 22:24:12+00:00,98
2021-12-05 02:41:26+00:00,100
2021-12-05 06:58:40+00:00,100
2021-12-05 11:15:54+00:00,108
2021-12-05 15:33:08+00:00,99
2021-12-05 19:50:22+00:00,101
2021-12-06 00:07:36+00:00,100
2021-12-06 04:24:50+00:00,103
2021-12-06 08:42:04+00:00,112
2021-12-06 12:59:18+00:00,105
2021-12-06 17:16:32+00:00,98
2021-12-06 21:33:46+00:00,102
2021-12-07 01:51:00+00:00,101
2021-12-07 06:08:14+00:00,105
2021-12-07 10:25:28+00:00,102
2021-12-07 14:42:42+00:00,105
2021-12-07 18:59:56+00:00,107
2021-12-07 23:17:10+00:00,102
2021-12-08 03:34:24+00:00,102
2021-12-08 07:51:38+00:00,116
2021-12-08 12:08:52+00:00,104
2021-12-08 16:26:06+00:00,105
2021-12-08 20:43:20+00:00,101
2021-12-09 01:00:34+00:00,103
2021-12-09 05:17:48+00:00,104
2021-12-09 09:35:02+00:00,108
2021-12-09 13:52:16+00:00,105
2021-12-09 18:09:30+00:00,105
2021-12-09 22:26:44+00:00,104
2021-12-10 02:43:58+00:00,100
2021-12-10 07:01:12+00:00,103
2021-12-10 11:18:26+00:00,105
2021-12-10 15:35:40+00:00,104
2021-12-10 19:52:54+00:00,105
2021-12-11 00:10:08+00:00,104
2021-12-11 04:27:22+00:00,105
2021-12-11 08:44:36+00:00,105
2021-12-11 13:01:50+00:00,106
2021-12-11 17:19:04+00:00,106
2021-12-11 21:36:18+00:00,105
2021-12-12 01:53:32+00:00,103
2021-12-12 06:10:46+00:00,108
2021-12-12 10:28:00+00:00,108
2021-12-12 14:45:14+00:00,105
2021-12-12 19:02:28+00:00,107
2021-12-12 23:19:42+00:00,108
2021-12-13 03:36:56+00:00,110
2021-12-13 07:54:10+00:00,111
2021-12-13 12:11:24+00:00,112
2021-12-13 16:28:38+00:00,106
2021-12-13 20:45:52+00:00,108
2021-12-14 01:03:06+00:00,109
2021-12-14 05:20:20+00:00,118
2021-12-14 09:37:34+00:00,101
2021-12-14 13:54:48+00:00,110
2021-12-14 18:12:02+00:00,108
2021-12-14 22:29:16+00:00,106
2021-12-15 02:46:30+00:00,106
2021-12-15 07:03:44+00:00,107
2021-12-15 11:20:58+00:00,108
2021-12-15 15:38:12+00:00,111
2021-12-15 19:55:26+00:00,106
2021-12-16 00:12:40+00:00,107
2021-12-16 04:29:54+00:00,108
2021-12-16 08:47:08+00:00,108
2021-12-16 13:04:22+00:00,110
2021-12-16 17:21:36+00:00,109
2021-12-16 21:38:50+00:00,109
2021-12-17 01:56:04+00:00,107
2021-12-17 06:13:18+00:00,112
2021-12-17 10:30:32+00:00,103
2021-12-17 14:47:46+00:00,105
2021-12-17 19:05:00+00:00,103
2021-12-17 23:22:14+00:00,105
2021-12-18 03:39:28+00:00,105
2021-12-18 07:56:42+00:00,104
2021-12-18 12:13:56+00:00,107
2021-12-18 16:31:10+00:00,104
2021-12-18 20:48:24+00:00,108
2021-12-19 01:05:38+00:00,105
2021-12-19 05:22:52+00:00,104
2021-12-19 09:40:06+00:00,105
2021-12-19 13:57:20+00:00,108
2021-12-19 18:14:34+00:00,107
2021-12-19 22:31:48+00:00,107
2021-12-20 02:49:02+00:00,116
2021-12-20 07:06:16+00:00,108
2021-12-20 11:23:30+00:00,104
2021-12-20 15:40:44+00:00,112
2021-12-20 19:57:58+00:00,110
2021-12-21 00:15:12+00:00,107
2021-12-21 04:32:26+00:00,106
2021-12-21 08:49:40+00:00,110
2021-12-21 13:06:54+00:00,110
2021-12-21 17:24:08+00:00,107
2021-12-21 21:41:22+00:00,104
2021-12-22 01:58:36+00:00,105
2021-12-22 06:15:50+00:00,113
2021-12-22 10:33:04+00:00,102
2021-12-22 14:50:18+00:00,114
2021-12-22 19:07:32+00:00,103
2021-12-22 23:24:46+00:00,101
2021-12-23 03:42:00+00:00,104
2021-12-23 07:59:14+00:00,110
2021-12-23 12:16:28+00:00,104
2021-12-23 16:33:42+00:00,105
2021-12-23 20:50:56+00:00,100
2021-12-24 01:08:10+00:00,102
2021-12-24 05:25:24+00:00,103
2021-12-24 09:42:38+00:00,100
2021-12-24 13:59:52+00:00,105
2021-12-24 18:17:06+00:00,103
2021-12-24 22:34:20+00:00,101
2021-12-25 02:51:34+00:00,102
2021-12-25 07:08:48+00:00,105
2021-12-25 11:26:02+00:00,103
2021-12-25 15:43:16+00:00,108
2021-12-25 20:00:30+00:00,108
2021-12-26 00:17:44+00:00,104
2021-12-26 04:34:58+00:00,105
2021-12-26 08:52:12+00:00,98
2021-12-26 13:09:26+00:00,107
2021-12-26 17:26:40+00:00,105
2021-12-26 21:43:54+00:00,108
2021-12-27 02:01:08+00:00,105
2021-12-27 06:18:22+00:00,108
2021-12-27 10:35:36+00:00,116
2021-12-27 14:52:50+00:00,116
2021-12-27 19:10:04+00:00,108
2021-12-27 23:27:18+00:00,103
2021-12-28 03:44:32+00:00,102
2021-12-28 08:01:46+00:00,127
2021-12-28 12:19:00+00:00,114
2021-12-28 16:36:14+00:00,114
2021-12-28 20:53:28+00:00,103
2021-12-29 01:10:42+00:00,106
2021-12-29 05:27:56+00:00,106
2021-12-29 09:45:10+00:00,115
2021-12-29 14:02:24+00:00,113
2021-12-29 18:19:38+00:00,109
2021-12-29 22:36:52+00:00,110
2021-12-30 02:54:06+00:00,99
2021-12-30 07:11:20+00:00,100
2021-12-30 11:28:34+00:00,116
2021-12-30 15:45:48+00:00,110
2021-12-30 20:03:02+00:00,103
2021-12-31 00:20:16+00:00,103
2021-12-31 04:37:30+00:00,104
2021-12-31 08:54:44+00:00,116
2021-12-31 13:11:58+00:00,112
2021-12-31 17:29:12+00:00,101
2021-12-31 21:46:26+00:00,102
2022-01-01 02:03:40+00:00,111
2022-01-01 06:20:54+00:00,104
2022-01-01 10:38:08+00:00,103
2022-01-01 14:55:22+00:00,112
2022-01-01 19:12:36+00:00,109
2022-01-01 23:29:50+00:00,107
2022-01-02 03:47:04+00:00,105
2022-01-02 08:04:18+00:00,115
2022-01-02 12:21:32+00:00,115
2022-01-02 16:38:46+00:00,113
2022-01-02 20:56:00+00:00,108
2022-01-03 01:13:14+00:00,107
2022-01-03 05:30:28+00:00,107
2022-01-03 09:47:42+00:00,110
2022-01-03 14:04:56+00:00,113
2022-01-03 18:22:10+00:00,108
2022-01-03 22:39:24+00:00,101
2022-01-04 02:56:38+00:00,103
2022-01-04 07:13:52+00:00,106
2022-01-04 11:31:06+00:00,119
2022-01-04 15:48:20+00:00,121
2022-01-04 20:05:34+00:00,110
2022-01-05 00:22:48+00:00,104
2022-01-05 04:40:02+00:00,112
2022-01-05 08:57:16+00:00,115
2022-01-05 13:14:30+00:00,120
2022-01-05 17:31:44+00:00,111
2022-01-05 21:48:58+00:00,108
2022-01-06 02:06:12+00:00,104
2022-01-06 06:23:26+00:00,116
2022-01-06 10:40:40+00:00,108
2022-01-06 14:57:54+00:00,109
2022-01-06 19:15:08+00:00,112
2022-01-06 23:32:22+00:00,105
2022-01-07 03:49:36+00:00,106
2022-01-07 08:06:50+00:00,118
2022-01-07 12:24:04+00:00,116
2022-01-07 16:41:18+00:00,107
2022-01-07 20:58:32+00:00,106
2022-01-08 01:15:46+00:00,106
2022-01-08 05:33:00+00:00,109
2022-01-08 09:50:14+00:00,110
2022-01-08 14:07:28+00:00,105
2022-01-08 18:24:42+00:00,109
2022-01-08 22:41:56+00:00,106
2022-01-09 02:59:10+00:00,109
2022-01-09 07:16:24+00:00,104
2022-01-09 11:33:38+00:00,127
2022-01-09 15:50:52+00:00,111
2022-01-09 20:08:06+00:00,113
2022-01-10 00:25:20+00:00,109
2022-01-10 04:42:34+00:00,108
2022-01-10 08:59:48+00:00,116
2022-01-10 13:17:02+00:00,113
2022-01-10 17:34:16+00:00,110
2022-01-10 21:51:30+00:00,109
2022-01-11 02:08:44+00:00,108
2022-01-11 06:25:58+00:00,107
2022-01-11 10:43:12+00:00,122
2022-01-11 15:00:26+00:00,106
2022-01-11 19:17:40+00:00,112
2022-01-11 23:34:54+00:00,106
2022-01-12 03:52:08+00:00,107
2022-01-12 08:09:22+00:00,100
2022-01-12 12:26:36+00:00,117
2022-01-12 16:43:50+00:00,109
2022-01-12 21:01:04+00:00,105
2022-01-13 01:18:18+00:00,108
2022-01-13 05:35:32+00:00,108
2022-01-13 09:52:46+00:00,106
2022-01-13 14:10:00+00:00,110
2022-01-13 18:27:14+00:00,108
2022-01-13 22:44:28+00:00,105
2022-01-14 03:01:42+00:00,108
2022-01-14 07:18:56+00:00,113
2022-01-14 11:36:10+00:00,108
2022-01-14 15:53:24+00:00,107
2022-01-14 20:10:38+00:00,109
2022-01-15 00:27:52+00:00,107
2022-01-15 04:45:06+00:00,107
2022-01-15 09:02:20+00:00,107
2022-01-15 13:19:34+00:00,107
2022-01-15 17:36:48+00:00,112
2022-01-15 21:54:02+00:00,108
2022-01-16 02:11:16+00:00,108
2022-01-16 06:28:30+00:00,108
2022-01-16 10:45:44+00:00,118
2022-01-16 15:02:58+00:00,113
2022-01-16 19:20:12+00:00,107
2022-01-16 23:37:26+00:00,110
2022-01-17 03:54:40+00:00,108
2022-01-17 08:11:54+00:00,103
2022-01-17 12:29:08+00:00,109
2022-01-17 16:46:22+00:00,112
2022-01-17 21:03:36+00:00,110
2022-01-18 01:20:50+00:00,106
